date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_MH,snap_KA,snap_TN
2023-03-09,2310,Thursday,6,3,2023,d_1889,,,,,1,1,0
2023-03-10,2310,Friday,7,3,2023,d_1890,,,,,1,1,0
2023-03-11,2310,Saturday,1,3,2023,d_1891,,,,,0,1,0
2023-03-12,2310,Sunday,2,3,2023,d_1892,,,,,0,1,0
2023-03-13,2311,Monday,3,3,2023,d_1893,,,,,0,1,0
2023-03-14,2311,Tuesday,4,3,2023,d_1894,,,,,0,1,0
2023-03-15,2311,Wednesday,5,3,2023,d_1895,,,,,0,1,1
2023-03-16,2311,Thursday,6,3,2023,d_1896,,,,,0,1,1
2023-03-17,2311,Friday,7,3,2023,d_1897,,,,,0,1,1
2023-03-18,2311,Saturday,1,3,2023,d_1898,,,,,0,0,1
2023-03-19,2311,Sunday,2,3,2023,d_1899,,,,,0,0,1
2023-03-20,2312,Monday,3,3,2023,d_1900,,,,,0,0,1
2023-03-21,2312,Tuesday,4,3,2023,d_1901,,,,,0,0,1
2023-03-22,2312,Wednesday,5,3,2023,d_1902,,,,,0,0,1
2023-03-23,2312,Thursday,6,3,2023,d_1903,,,,,0,0,1
2023-03-24,2312,Friday,7,3,2023,d_1904,,,,,0,0,1
2023-03-25,2312,Saturday,1,3,2023,d_1905,,,,,0,0,0
2023-03-26,2312,Sunday,2,3,2023,d_1906,,,,,0,0,0
2023-03-27,2313,Monday,3,3,2023,d_1907,,,,,0,0,0
2023-03-28,2313,Tuesday,4,3,2023,d_1908,,,,,0,0,0
2023-03-29,2313,Wednesday,5,3,2023,d_1909,,,,,0,0,0
2023-03-30,2313,Thursday,6,3,2023,d_1910,,,,,0,0,0
2023-03-31,2313,Friday,7,3,2023,d_1911,,,,,0,0,0
2023-04-01,2313,Saturday,1,4,2023,d_1912,,,,,1,0,0
2023-04-02,2313,Sunday,2,4,2023,d_1913,,,,,1,0,0
2023-04-03,2314,Monday,3,4,2023,d_1914,,,,,1,0,0
2023-04-04,2314,Tuesday,4,4,2023,d_1915,,,,,1,0,0
2023-04-05,2314,Wednesday,5,4,2023,d_1916,,,,,1,0,0
2023-04-06,2314,Thursday,6,4,2023,d_1917,,,,,1,0,0
2023-04-07,2314,Friday,7,4,2023,d_1918,,,,,1,0,0
2023-04-08,2314,Saturday,1,4,2023,d_1919,,,,,1,1,0
2023-04-09,2314,Sunday,2,4,2023,d_1920,,,,,1,1,0
2023-04-10,2315,Monday,3,4,2023,d_1921,Ram_Navami,Religious,,,1,1,0
2023-04-11,2315,Tuesday,4,4,2023,d_1922,,,,,0,1,0
2023-04-12,2315,Wednesday,5,4,2023,d_1923,,,,,0,1,0
2023-04-13,2315,Thursday,6,4,2023,d_1924,,,,,0,1,0
2023-04-14,2315,Friday,7,4,2023,d_1925,,,,,0,1,0
2023-04-15,2315,Saturday,1,4,2023,d_1926,,,,,0,1,1
2023-04-16,2315,Sunday,2,4,2023,d_1927,,,,,0,1,1
2023-04-17,2316,Monday,3,4,2023,d_1928,Eid_al_Fitr,Religious,,,0,1,1
2023-04-18,2316,Tuesday,4,4,2023,d_1929,,,,,0,0,1
2023-04-19,2316,Wednesday,5,4,2023,d_1930,,,,,0,0,1
2023-04-20,2316,Thursday,6,4,2023,d_1931,,,,,0,0,1
2023-04-21,2316,Friday,7,4,2023,d_1932,,,,,0,0,1
2023-04-22,2316,Saturday,1,4,2023,d_1933,,,,,0,0,1
2023-04-23,2316,Sunday,2,4,2023,d_1934,,,,,0,0,1
2023-04-24,2317,Monday,3,4,2023,d_1935,,,,,0,0,1
2023-04-25,2317,Tuesday,4,4,2023,d_1936,,,,,0,0,0
2023-04-26,2317,Wednesday,5,4,2023,d_1937,,,,,0,0,0
2023-04-27,2317,Thursday,6,4,2023,d_1938,,,,,0,0,0
2023-04-28,2317,Friday,7,4,2023,d_1939,,,,,0,0,0
2023-04-29,2317,Saturday,1,4,2023,d_1940,,,,,0,0,0
2023-04-30,2317,Sunday,2,4,2023,d_1941,,,,,0,0,0
2023-05-01,2318,Monday,3,5,2023,d_1942,,,,,1,0,0
2023-05-02,2318,Tuesday,4,5,2023,d_1943,,,,,1,0,0
2023-05-03,2318,Wednesday,5,5,2023,d_1944,,,,,1,0,0
2023-05-04,2318,Thursday,6,5,2023,d_1945,,,,,1,0,0
2023-05-05,2318,Friday,7,5,2023,d_1946,,,,,1,0,0
2023-05-06,2318,Saturday,1,5,2023,d_1947,,,,,1,0,0
2023-05-07,2318,Sunday,2,5,2023,d_1948,,,,,1,0,0
2023-05-08,2319,Monday,3,5,2023,d_1949,,,,,1,1,0
2023-05-09,2319,Tuesday,4,5,2023,d_1950,,,,,1,1,0
2023-05-10,2319,Wednesday,5,5,2023,d_1951,,,,,1,1,0
2023-05-11,2319,Thursday,6,5,2023,d_1952,,,,,0,1,0
2023-05-12,2319,Friday,7,5,2023,d_1953,,,,,0,1,0
2023-05-13,2319,Saturday,1,5,2023,d_1954,,,,,0,1,0
2023-05-14,2319,Sunday,2,5,2023,d_1955,,,,,0,1,0
2023-05-15,2320,Monday,3,5,2023,d_1956,,,,,0,1,1
2023-05-16,2320,Tuesday,4,5,2023,d_1957,,,,,0,1,1
2023-05-17,2320,Wednesday,5,5,2023,d_1958,,,,,0,1,1
2023-05-18,2320,Thursday,6,5,2023,d_1959,,,,,0,0,1
2023-05-19,2320,Friday,7,5,2023,d_1960,,,,,0,0,1
2023-05-20,2320,Saturday,1,5,2023,d_1961,IPL_Final,Sporting,,,0,0,1
2023-05-21,2320,Sunday,2,5,2023,d_1962,,,,,0,0,1
2023-05-22,2321,Monday,3,5,2023,d_1963,,,,,0,0,1
2023-05-23,2321,Tuesday,4,5,2023,d_1964,,,,,0,0,1
2023-05-24,2321,Wednesday,5,5,2023,d_1965,,,,,0,0,1
2023-05-25,2321,Thursday,6,5,2023,d_1966,,,,,0,0,0
2023-05-26,2321,Friday,7,5,2023,d_1967,,,,,0,0,0
2023-05-27,2321,Saturday,1,5,2023,d_1968,,,,,0,0,0
2023-05-28,2321,Sunday,2,5,2023,d_1969,,,,,0,0,0
